## Generation 0 
{'collision': 10, 'dist_obj': -439.4249546940927, 'exit_reached': 0.0, 'robot_pos': [17.735734939575195, 497.3877258300781, 2.385819673538208]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.8543440103530884]}
{'collision': 42, 'dist_obj': -400.8954871307888, 'exit_reached': 0.0, 'robot_pos': [86.50414276123047, 460.0184020996094, -1.2587144374847412]}
{'collision': 94, 'dist_obj': -408.82611887627627, 'exit_reached': 0.0, 'robot_pos': [296.8095397949219, 393.2567138671875, -0.8151404857635498]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 46, 'dist_obj': -520.180545177303, 'exit_reached': 0.0, 'robot_pos': [93.60771179199219, 579.09375, 1.4921534061431885]}
{'collision': 19, 'dist_obj': -397.52321561607994, 'exit_reached': 0.0, 'robot_pos': [52.15046691894531, 457.4457092285156, 0.8965991735458374]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 28, 'dist_obj': -345.0947205566809, 'exit_reached': 0.0, 'robot_pos': [19.592571258544922, 402.72088623046875, 2.1181552410125732]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [59.999996185302734, 450.0, -1.8977879285812378]}
{'collision': 17, 'dist_obj': -407.40061296815816, 'exit_reached': 0.0, 'robot_pos': [57.859352111816406, 467.3949890136719, -0.4820980727672577]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 61, 'dist_obj': -399.11618115970293, 'exit_reached': 0.0, 'robot_pos': [16.5421142578125, 456.7431640625, 3.0164976119995117]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 1000, 'dist_obj': -440.93798587638923, 'exit_reached': 0.0, 'robot_pos': [80.53025817871094, 500.45977783203125, 3.0423285961151123]}
{'collision': 1000, 'dist_obj': -381.95909346696993, 'exit_reached': 0.0, 'robot_pos': [73.1587905883789, 441.73236083984375, 1.0669641494750977]}
{'collision': 63, 'dist_obj': -319.7723245716872, 'exit_reached': 0.0, 'robot_pos': [157.11595153808594, 364.66839599609375, -0.4219616651535034]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 14, 'dist_obj': -390.0463872455151, 'exit_reached': 0.0, 'robot_pos': [59.97972869873047, 450.04638671875, 0.09701305627822876]}
{'collision': 25, 'dist_obj': -349.86753416844886, 'exit_reached': 0.0, 'robot_pos': [18.042430877685547, 407.3425598144531, 0.8129683136940002]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -351.92264382357547, 'exit_reached': 0.0, 'robot_pos': [16.774517059326172, 409.2579345703125, 0.6868419051170349]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 52, 'dist_obj': -525.2106019549186, 'exit_reached': 0.0, 'robot_pos': [132.95901489257812, 580.118408203125, 1.5853965282440186]}
{'collision': 93, 'dist_obj': -408.84722694982094, 'exit_reached': 0.0, 'robot_pos': [296.99774169921875, 393.1488037109375, -0.8156596422195435]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 55, 'dist_obj': -525.7556837218065, 'exit_reached': 0.0, 'robot_pos': [152.96900939941406, 577.4705810546875, 1.2966772317886353]}
{'collision': 18, 'dist_obj': -390.0469103835787, 'exit_reached': 0.0, 'robot_pos': [60.06161117553711, 450.0469055175781, 1.693747639656067]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 44, 'dist_obj': -454.79994604824793, 'exit_reached': 0.0, 'robot_pos': [17.855758666992188, 512.8430786132812, 1.984689474105835]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 141, 'dist_obj': -495.3310066835012, 'exit_reached': 0.0, 'robot_pos': [47.028541564941406, 555.1611328125, -0.8262835741043091]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 25, 'dist_obj': -350.15277295639714, 'exit_reached': 0.0, 'robot_pos': [17.57463264465332, 407.5730895996094, 0.7854592800140381]}
{'collision': 25, 'dist_obj': -350.11314193349585, 'exit_reached': 0.0, 'robot_pos': [17.67306137084961, 407.545166015625, 0.7904258370399475]}
{'collision': 1000, 'dist_obj': -389.85036524335675, 'exit_reached': 0.0, 'robot_pos': [60.13520812988281, 449.850341796875, -1.464081048965454]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 42, 'dist_obj': -286.07310525544955, 'exit_reached': 0.0, 'robot_pos': [78.7091293334961, 345.4606628417969, 2.3822197914123535]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 50, 'dist_obj': -519.3160717092007, 'exit_reached': 0.0, 'robot_pos': [17.468948364257812, 577.571533203125, 2.3853981494903564]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 59, 'dist_obj': -535.6772705850868, 'exit_reached': 0.0, 'robot_pos': [209.56857299804688, 574.372802734375, 0.6076767444610596]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.00015258792195, 'exit_reached': 0.0, 'robot_pos': [59.99984359741211, 450.0001525878906, -1.899655818939209]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0000000000048, 'exit_reached': 0.0, 'robot_pos': [59.99993896484375, 450.0, -1.8977996110916138]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1242258064759, 'exit_reached': 0.0, 'robot_pos': [190.1164093017578, 580.0950927734375, 0.7850003838539124]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 1000, 'dist_obj': -366.39369767647867, 'exit_reached': 0.0, 'robot_pos': [69.20758819580078, 426.2779846191406, 3.0966620445251465]}
{'collision': 1000, 'dist_obj': -387.2162013030422, 'exit_reached': 0.0, 'robot_pos': [67.46082305908203, 447.1443176269531, -2.469303846359253]}
{'collision': 1000, 'dist_obj': -441.0156056519059, 'exit_reached': 0.0, 'robot_pos': [80.09688568115234, 500.5574645996094, -0.08981356024742126]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.814601182937622]}
{'collision': 56, 'dist_obj': -536.0860412402711, 'exit_reached': 0.0, 'robot_pos': [190.15814208984375, 580.0452880859375, 0.784589409828186]}
{'collision': 56, 'dist_obj': -536.1343752980689, 'exit_reached': 0.0, 'robot_pos': [190.10772705078125, 580.1077270507812, 0.7854633927345276]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 30, 'dist_obj': -423.0024280880228, 'exit_reached': 0.0, 'robot_pos': [19.49838638305664, 481.0589904785156, 2.7688632011413574]}
{'collision': 21, 'dist_obj': -393.63895160771557, 'exit_reached': 0.0, 'robot_pos': [61.22212600708008, 453.6370544433594, 2.5079424381256104]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
## Generation 1 
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 1000, 'dist_obj': -440.93798587638923, 'exit_reached': 0.0, 'robot_pos': [80.53025817871094, 500.45977783203125, 3.0423285961151123]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 25, 'dist_obj': -350.15431523412013, 'exit_reached': 0.0, 'robot_pos': [17.57315444946289, 407.574462890625, 0.7853460311889648]}
{'collision': 75, 'dist_obj': -457.1338418995251, 'exit_reached': 0.0, 'robot_pos': [17.176389694213867, 515.1235961914062, -1.0107702016830444]}
{'collision': 1000, 'dist_obj': -387.2162013030422, 'exit_reached': 0.0, 'robot_pos': [67.46082305908203, 447.1443176269531, -2.469303846359253]}
{'collision': 30, 'dist_obj': -439.4249546940927, 'exit_reached': 0.0, 'robot_pos': [17.735734939575195, 497.3877258300781, 2.385819673538208]}
{'collision': 56, 'dist_obj': -536.1242258064759, 'exit_reached': 0.0, 'robot_pos': [190.1164093017578, 580.0950927734375, 0.7850003838539124]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.814601182937622]}
{'collision': 22, 'dist_obj': -394.78398590403714, 'exit_reached': 0.0, 'robot_pos': [71.49366760253906, 454.61663818359375, -0.4888194799423218]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 26, 'dist_obj': -407.49963538140287, 'exit_reached': 0.0, 'robot_pos': [18.835094451904297, 465.41510009765625, 2.776980400085449]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 29, 'dist_obj': -368.088709674623, 'exit_reached': 0.0, 'robot_pos': [19.860462188720703, 425.8935852050781, -2.5824971199035645]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 25, 'dist_obj': -351.92264382357547, 'exit_reached': 0.0, 'robot_pos': [16.774517059326172, 409.2579345703125, 0.6868419051170349]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 1000, 'dist_obj': -381.95909346696993, 'exit_reached': 0.0, 'robot_pos': [73.1587905883789, 441.73236083984375, 1.0669641494750977]}
{'collision': 27, 'dist_obj': -385.7886821036426, 'exit_reached': 0.0, 'robot_pos': [18.255420684814453, 443.5235290527344, -2.946063280105591]}
{'collision': 29, 'dist_obj': -371.8331486494361, 'exit_reached': 0.0, 'robot_pos': [16.75188636779785, 429.3094787597656, -2.688894033432007]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -389.9998474123476, 'exit_reached': 0.0, 'robot_pos': [60.000431060791016, 449.9998474121094, -1.8978344202041626]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 91, 'dist_obj': -401.05999792725873, 'exit_reached': 0.0, 'robot_pos': [290.90423583984375, 387.9212646484375, -0.8146018385887146]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 32, 'dist_obj': -399.4928627392722, 'exit_reached': 0.0, 'robot_pos': [16.621706008911133, 457.13079833984375, 2.7261199951171875]}
{'collision': 25, 'dist_obj': -351.2560270876935, 'exit_reached': 0.0, 'robot_pos': [17.066085815429688, 408.62225341796875, 0.723881721496582]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 30, 'dist_obj': -423.0024280880228, 'exit_reached': 0.0, 'robot_pos': [19.49838638305664, 481.0589904785156, 2.7688632011413574]}
{'collision': 1000, 'dist_obj': -389.84935620053596, 'exit_reached': 0.0, 'robot_pos': [60.129425048828125, 449.8493347167969, -1.466275691986084]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.15351377466556, 'exit_reached': 0.0, 'robot_pos': [17.573518753051758, 407.5736999511719, 0.785389244556427]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 1000, 'dist_obj': -436.99103134561267, 'exit_reached': 0.0, 'robot_pos': [80.17253875732422, 496.5251770019531, 2.6665332317352295]}
{'collision': 15, 'dist_obj': -400.49656567466025, 'exit_reached': 0.0, 'robot_pos': [59.165863037109375, 460.4956970214844, -0.5683776140213013]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 22, 'dist_obj': -407.5149952958285, 'exit_reached': 0.0, 'robot_pos': [68.79371643066406, 467.42010498046875, 0.22102490067481995]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.814601182937622]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146018981933594]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 56, 'dist_obj': -536.134271578695, 'exit_reached': 0.0, 'robot_pos': [190.1070556640625, 580.1077880859375, 0.7854081988334656]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 24, 'dist_obj': -365.6347377014437, 'exit_reached': 0.0, 'robot_pos': [16.718658447265625, 423.06402587890625, 0.0012528598308563232]}
{'collision': 1000, 'dist_obj': -440.93798587638923, 'exit_reached': 0.0, 'robot_pos': [80.53025817871094, 500.45977783203125, 3.0423285961151123]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1279702170008, 'exit_reached': 0.0, 'robot_pos': [190.11256408691406, 580.0999145507812, 0.7851841449737549]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 25, 'dist_obj': -350.15334359154406, 'exit_reached': 0.0, 'robot_pos': [17.573673248291016, 407.57354736328125, 0.7854026556015015]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -351.92264382357547, 'exit_reached': 0.0, 'robot_pos': [16.774517059326172, 409.2579345703125, 0.6868419051170349]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 18, 'dist_obj': -390.0469103835787, 'exit_reached': 0.0, 'robot_pos': [60.06161117553711, 450.0469055175781, 1.693747639656067]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 141, 'dist_obj': -495.3310066835012, 'exit_reached': 0.0, 'robot_pos': [47.028541564941406, 555.1611328125, -0.8262835741043091]}
{'collision': 56, 'dist_obj': -536.134271578695, 'exit_reached': 0.0, 'robot_pos': [190.1070556640625, 580.1077880859375, 0.7854081988334656]}
{'collision': 57, 'dist_obj': -390.0209988389878, 'exit_reached': 0.0, 'robot_pos': [61.244773864746094, 450.0190124511719, 2.8870980739593506]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 17, 'dist_obj': -390.0514373445972, 'exit_reached': 0.0, 'robot_pos': [58.508052825927734, 450.048583984375, 1.1495624780654907]}
{'collision': 25, 'dist_obj': -350.15351377466556, 'exit_reached': 0.0, 'robot_pos': [17.573518753051758, 407.5736999511719, 0.785389244556427]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.00015258792195, 'exit_reached': 0.0, 'robot_pos': [59.99984359741211, 450.0001525878906, -1.899655818939209]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1343752980689, 'exit_reached': 0.0, 'robot_pos': [190.10772705078125, 580.1077270507812, 0.7854633927345276]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -389.9997863770755, 'exit_reached': 0.0, 'robot_pos': [60.000308990478516, 449.9997863769531, -2.81453800201416]}
{'collision': 56, 'dist_obj': -536.1328248615474, 'exit_reached': 0.0, 'robot_pos': [190.10865783691406, 580.1058959960938, 0.7853844165802002]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 71, 'dist_obj': -206.4485525735775, 'exit_reached': 0.0, 'robot_pos': [16.96656608581543, 261.9136657714844, -1.7805919647216797]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
