## Generation 0 
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 55, 'dist_obj': -532.7088638047169, 'exit_reached': 0.0, 'robot_pos': [187.27963256835938, 577.280029296875, 1.5853185653686523]}
{'collision': 1000, 'dist_obj': -394.78347382398414, 'exit_reached': 0.0, 'robot_pos': [70.46041107177734, 454.6448669433594, -2.781229019165039]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 24, 'dist_obj': -380.67078024712146, 'exit_reached': 0.0, 'robot_pos': [17.884033203125, 438.3338317871094, -0.980907678604126]}
{'collision': 45, 'dist_obj': -258.0196042116696, 'exit_reached': 0.0, 'robot_pos': [61.90478515625, 318.0125732421875, 1.585231900215149]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -535.3840205772714, 'exit_reached': 0.0, 'robot_pos': [190.76516723632812, 579.1690673828125, 0.7665428519248962]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853922843933105]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 188, 'dist_obj': -497.89177597030675, 'exit_reached': 0.0, 'robot_pos': [19.17493438720703, 556.2152099609375, 2.8661763668060303]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -389.99993896487507, 'exit_reached': 0.0, 'robot_pos': [60.00015640258789, 449.99993896484375, -2.81457781791687]}
{'collision': 57, 'dist_obj': -242.76607159503018, 'exit_reached': 0.0, 'robot_pos': [17.03607177734375, 298.93402099609375, -1.9846129417419434]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 18, 'dist_obj': -390.01443487429435, 'exit_reached': 0.0, 'robot_pos': [60.006832122802734, 450.0144348144531, -0.12977486848831177]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 1000, 'dist_obj': -368.78315524761507, 'exit_reached': 0.0, 'robot_pos': [70.78679656982422, 428.6253662109375, 2.088585376739502]}
{'collision': 1000, 'dist_obj': -441.5938852247124, 'exit_reached': 0.0, 'robot_pos': [87.53656768798828, 500.7344970703125, -0.09520844370126724]}
{'collision': 54, 'dist_obj': -522.1705421299143, 'exit_reached': 0.0, 'robot_pos': [132.5460968017578, 577.1065063476562, 1.5763684511184692]}
{'collision': 25, 'dist_obj': -350.1544745553893, 'exit_reached': 0.0, 'robot_pos': [17.573089599609375, 407.5746154785156, 0.7853385806083679]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 65, 'dist_obj': -211.13558347672887, 'exit_reached': 0.0, 'robot_pos': [17.129602432250977, 266.7374267578125, -2.008807897567749]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7854008674621582]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 104, 'dist_obj': -431.6762811327852, 'exit_reached': 0.0, 'robot_pos': [318.5376892089844, 405.69158935546875, -0.9181545972824097]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 36, 'dist_obj': -419.0329266379259, 'exit_reached': 0.0, 'robot_pos': [17.239540100097656, 476.845458984375, -2.8122382164001465]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 19, 'dist_obj': -393.49952889370854, 'exit_reached': 0.0, 'robot_pos': [67.20323181152344, 453.43359375, 1.3042100667953491]}
{'collision': 189, 'dist_obj': -431.4364458998613, 'exit_reached': 0.0, 'robot_pos': [317.4527587890625, 406.2015075683594, 1.7541542053222656]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 61, 'dist_obj': -527.1031739280327, 'exit_reached': 0.0, 'robot_pos': [216.69471740722656, 563.2738037109375, 0.20709805190563202]}
{'collision': 104, 'dist_obj': -444.5699212399789, 'exit_reached': 0.0, 'robot_pos': [332.7944641113281, 411.0350341796875, -0.7836918234825134]}
{'collision': 26, 'dist_obj': -346.31344882019255, 'exit_reached': 0.0, 'robot_pos': [17.007902145385742, 403.634521484375, 0.8844475150108337]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146018981933594]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.153353297916, 'exit_reached': 0.0, 'robot_pos': [17.573593139648438, 407.57354736328125, 0.7853966951370239]}
{'collision': 57, 'dist_obj': -536.1336387397658, 'exit_reached': 0.0, 'robot_pos': [190.1068878173828, 580.107177734375, 0.38550418615341187]}
{'collision': 23, 'dist_obj': -390.68164054977, 'exit_reached': 0.0, 'robot_pos': [56.79420852661133, 450.6684875488281, -1.7640489339828491]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 63, 'dist_obj': -534.4915134059909, 'exit_reached': 0.0, 'robot_pos': [181.83946228027344, 580.4193725585938, 3.120875120162964]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853967547416687]}
{'collision': 20, 'dist_obj': -389.94867917575067, 'exit_reached': 0.0, 'robot_pos': [59.91283416748047, 449.94866943359375, -0.920678973197937]}
{'collision': 27, 'dist_obj': -398.23179091592624, 'exit_reached': 0.0, 'robot_pos': [86.28561401367188, 457.36334228515625, -0.9154072999954224]}
{'collision': 1000, 'dist_obj': -396.374758364585, 'exit_reached': 0.0, 'robot_pos': [63.149742126464844, 456.36224365234375, 2.5143697261810303]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146016597747803]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 55, 'dist_obj': -533.8110459095625, 'exit_reached': 0.0, 'robot_pos': [185.43569946289062, 578.8642578125, 0.8017908334732056]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.814601421356201]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 39, 'dist_obj': -486.9947466619055, 'exit_reached': 0.0, 'robot_pos': [18.107057571411133, 545.1895141601562, 1.9853888750076294]}
{'collision': 24, 'dist_obj': -379.7670384359489, 'exit_reached': 0.0, 'robot_pos': [17.628337860107422, 437.3958740234375, -0.9160893559455872]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 21, 'dist_obj': -385.43369787233223, 'exit_reached': 0.0, 'robot_pos': [52.65669631958008, 445.3637390136719, -0.4590780436992645]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 167, 'dist_obj': -537.034201155486, 'exit_reached': 0.0, 'robot_pos': [203.4342803955078, 577.5252075195312, 1.0691219568252563]}
{'collision': 50, 'dist_obj': -524.8565021135547, 'exit_reached': 0.0, 'robot_pos': [150.54368591308594, 576.9876098632812, 1.2003791332244873]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 48, 'dist_obj': -417.6626543932027, 'exit_reached': 0.0, 'robot_pos': [161.1140594482422, 465.2382507324219, -0.9346829652786255]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853971123695374]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1357551208304, 'exit_reached': 0.0, 'robot_pos': [190.10414123535156, 580.1100463867188, 0.7854531407356262]}
{'collision': 21, 'dist_obj': -378.1093799445343, 'exit_reached': 0.0, 'robot_pos': [79.97605895996094, 437.5813293457031, 0.5021674633026123]}
{'collision': 32, 'dist_obj': -400.1886246253149, 'exit_reached': 0.0, 'robot_pos': [16.774208068847656, 457.8472900390625, 2.9326791763305664]}
{'collision': 63, 'dist_obj': -230.91846542955452, 'exit_reached': 0.0, 'robot_pos': [16.687410354614258, 286.8200988769531, -1.7513682842254639]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 51, 'dist_obj': -523.4071628551425, 'exit_reached': 0.0, 'robot_pos': [127.53694915771484, 579.0316162109375, 1.584388017654419]}
## Generation 1 
{'collision': 54, 'dist_obj': -522.1705421299143, 'exit_reached': 0.0, 'robot_pos': [132.5460968017578, 577.1065063476562, 1.5763684511184692]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 39, 'dist_obj': -486.9947466619055, 'exit_reached': 0.0, 'robot_pos': [18.107057571411133, 545.1895141601562, 1.9853888750076294]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 62, 'dist_obj': -411.78351247017673, 'exit_reached': 0.0, 'robot_pos': [88.2954330444336, 470.8102111816406, 1.5358293056488037]}
{'collision': 24, 'dist_obj': -354.8655816854998, 'exit_reached': 0.0, 'robot_pos': [19.46004295349121, 412.5423278808594, 0.6499802470207214]}
{'collision': 56, 'dist_obj': -535.9828435335772, 'exit_reached': 0.0, 'robot_pos': [190.2054443359375, 579.9270629882812, 0.779579222202301]}
{'collision': 188, 'dist_obj': -497.89177597030675, 'exit_reached': 0.0, 'robot_pos': [19.17493438720703, 556.2152099609375, 2.8661763668060303]}
{'collision': 9, 'dist_obj': -390.0000000000007, 'exit_reached': 0.0, 'robot_pos': [59.999977111816406, 450.0, -2.8145992755889893]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -359.089571564975, 'exit_reached': 0.0, 'robot_pos': [82.14672088623047, 418.4059753417969, 0.5022776126861572]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146018981933594]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.00006103516887, 'exit_reached': 0.0, 'robot_pos': [59.999900817871094, 450.00006103515625, -1.8978041410446167]}
{'collision': 25, 'dist_obj': -350.153353297916, 'exit_reached': 0.0, 'robot_pos': [17.573593139648438, 407.57354736328125, 0.7853966951370239]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 242, 'dist_obj': -333.64455775679676, 'exit_reached': 0.0, 'robot_pos': [155.7621612548828, 379.6064758300781, -0.22071531414985657]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 93, 'dist_obj': -386.7512301262735, 'exit_reached': 0.0, 'robot_pos': [275.3131103515625, 381.273681640625, -1.1054600477218628]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853922843933105]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -349.5627726337081, 'exit_reached': 0.0, 'robot_pos': [18.555767059326172, 407.0972595214844, 0.8430314064025879]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 56, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 24, 'dist_obj': -380.67078024712146, 'exit_reached': 0.0, 'robot_pos': [17.884033203125, 438.3338317871094, -0.980907678604126]}
{'collision': 63, 'dist_obj': -218.06860855827048, 'exit_reached': 0.0, 'robot_pos': [17.396509170532227, 273.866455078125, -2.16467022895813]}
{'collision': 25, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
